Date,Temp
1994-09-01,14.686
1994-10-01,11.167
1994-11-01,7.675000000000002
1994-12-01,-0.8909999999999999
1995-01-01,-2.9810000000000003
1995-02-01,0.653
1995-03-01,5.917000000000001
1995-04-01,12.711
1995-05-01,17.742
1995-06-01,23.038
1995-07-01,25.089
1995-08-01,23.396
1995-09-01,17.654
1995-10-01,10.121
1995-11-01,7.242000000000001
1995-12-01,-2.07
1996-01-01,-4.147
1996-02-01,-1.533
1996-03-01,3.603
1996-04-01,10.042
1996-05-01,16.413
1996-06-01,22.12
1996-07-01,24.182
1996-08-01,22.063
1996-09-01,18.267
1996-10-01,10.234
1996-11-01,2.5580000000000003
1996-12-01,1.5970000000000002
1997-01-01,0.0930000000000004
1997-02-01,-0.98
1997-03-01,6.154
1997-04-01,13.65
1997-05-01,16.758000000000006
1997-06-01,22.966
1997-07-01,25.578000000000003
1997-08-01,22.618
1997-09-01,18.246
1997-10-01,14.174
1997-11-01,2.763
1997-12-01,-0.831
1998-01-01,-2.6579999999999995
1998-02-01,-1.899
1998-03-01,4.465
1998-04-01,13.396
1998-05-01,15.771
1998-06-01,21.394
1998-07-01,24.714
1998-08-01,23.594
1998-09-01,18.56
1998-10-01,10.656
1998-11-01,5.779
1998-12-01,2.0340000000000003
1999-01-01,-1.2039999999999995
1999-02-01,4.612
1999-03-01,4.426
1999-04-01,10.515
1999-05-01,17.954
1999-06-01,21.48
1999-07-01,22.96
1999-08-01,24.307
1999-09-01,17.961
1999-10-01,12.603
1999-11-01,3.409
1999-12-01,0.8009999999999999
2000-01-01,-0.7569999999999997
2000-02-01,-0.238
2000-03-01,5.876
2000-04-01,15.076999999999998
2000-05-01,19.450000000000006
2000-06-01,22.48
2000-07-01,24.925
2000-08-01,23.986
2000-09-01,18.272
2000-10-01,8.686
2000-11-01,3.467
2000-12-01,0.9309999999999998
2001-01-01,-3.738
2001-02-01,1.1880000000000002
2001-03-01,8.174
2001-04-01,14.0
2001-05-01,21.261000000000006
2001-06-01,24.456999999999997
2001-07-01,23.708
2001-08-01,22.241
2001-09-01,16.469
2001-10-01,9.836
2001-11-01,6.507000000000001
2001-12-01,-0.1679999999999999
2002-01-01,-0.226
2002-02-01,1.781
2002-03-01,8.118
2002-04-01,11.533
2002-05-01,16.225
2002-06-01,21.71
2002-07-01,23.676
2002-08-01,23.565
2002-09-01,18.096
2002-10-01,13.299
2002-11-01,6.635
2002-12-01,-4.6080000000000005
2003-01-01,0.8540000000000005
2003-02-01,1.54
2003-03-01,4.978
2003-04-01,9.969
2003-05-01,15.5
2003-06-01,21.129
2003-07-01,24.206
2003-08-01,23.002
2003-09-01,18.069000000000003
2003-10-01,12.342
2003-11-01,4.725
2003-12-01,-1.344
2004-01-01,0.4780000000000002
2004-02-01,3.762
2004-03-01,6.8260000000000005
2004-04-01,11.886
2004-05-01,18.558
2004-06-01,23.104
2004-07-01,23.743
2004-08-01,23.003
2004-09-01,18.412
2004-10-01,9.657
